id,locale,key,hash,translation
bb9afc30-bae3-4c24-ba26-614f5272b8d1,cs,lab.cell.button.delete.confirm.ok,fb6c3741cafd397507e62748f98e9f43ce9eacc6,Odstranit článek
bb9e4c23-ab9d-45e4-9ef8-083b65984da1,cs,lab.mod.voltage.label.tooltip,5b6eb20c6c75f907e4729ce58404275dbe017383,"Udejte pracovní napětí modu (předpokládá, že daný mod neumí přepínat mezi sériovým a paralelním zapojením článků). Tento údaj bude dále využívám pro výpočty výkonů, doporučení a dalších hodnot. Dbejte proto prosím vyšší opatrnosti - tuto hodnotu obvykle není třeba měnit."
bbcd7516-e28b-4e04-b57d-131864702904,cs,lab.mod.created.message,0bb091a5fc91bc368ebef956bd09c0ae517dbc6c,Mod [{{data.name}}] byl úspěšně uložen.
bc5ad1b6-196a-43c9-8944-36adcede3456,cs,lab.mixture.list.title,336d2b38b743088c7ca725e41733c969c63939cf,Seznam mixů
bc6730c3-cbb6-4cbd-8416-d4dd845a69a3,cs,lab.cell.drain.label,7db5e6ff191c0858364e2b98eb61d93ecf913fc8,Vybíjecí proud
bc8f8a53-3d63-421c-a303-088503ad0c8a,cs,common.order.descending.tooltip,08fc8ba6017c96e2228d77cf4b4b611bf9818728,Nejnovější komentáře
bca40976-c8c7-4930-88d7-025dcb9d2a41,cs,user.name.label,7f74393b02a932a88dc48e1e85fba1b0ad0ce89b,Vaše jméno
bcf6ad28-0768-42a7-b0a9-527a499e78a7,cs,lab.liquid.create.title,8de9528799a44a7277000a702fb046c01f62ad78,Nový liquid
bd185d68-2b5a-407c-844c-b89c79502a36,cs,public.sign-up.title,dd68b48c6a89880668642fb10e96890384fbe319,Registrace
bd2a884c-b65e-41aa-b5fc-e393dd3f2c95,cs,lab.comment.create.title,6bc959e8e5c8d771e53e44da86f0f6a92211638e,Přidat komentář
bd74b259-5307-4b8b-8cb8-fe0b603cd9ab,cs,lab.build.create.vape.images.tab,73250e7f10bae8407dbe586794328d9bafde15c5,Obrázky buildů
bd9cb031-8428-4199-9dbc-504b0623904f,cs,lab.build.common.title,b2973ea9420392ed8d6f2a5ea0fab508a886d560,Obecné
be86638d-0b00-40fa-9008-b3072f0e1f68,cs,lab.coil.preview.size,d6f8fbbb994c3635e793830905f2612c9cdb01fd,Velikost
be9c546a-a2e5-45d5-8a89-823a2bb33287,cs,lab.liquid.image.upload.hint,eb09e4f6d69d7802727ec50ed9dceb1d1c2f8485,"Obrázek pomůže snadno identifikovat, o jaký liquid se jedná."
beb1f9bc-dd9c-47b3-a269-b374488bb5bc,cs,lab.build.glow.label.tooltip,e458de7191b5a5721114c7fd54567f41cca4fd73,"Tato hodnota udává rychlost žhavení; čím vyšší číslo, tím rychleji se spirálka rozžhaví; smyslem je poskytnout náhled, jak moc ""divoký"" build je."
beb6a7e4-f077-4c9c-8d2e-ee1f654faf2d,cs,lab.atomizer.user.update.success,d0143ef572cf8698b7d89bd6e64bd55310363385,Atomizér byl úspěšně uložen.
bed7d936-0db9-4043-b6b8-c5bc9c506fd3,cs,lab.build.preview.driptip,cd0b1be406a48b977c836f7de6f6ecd762ae36b8,Driptip
bee8f5b2-bed0-45c7-a747-cdde4a7d42e5,cs,lab.mixture.pg.label,92ed643eb40e746a6a35a52b9e9f328a3c79bc79,Poměr PG
bf21f6c7-4cf4-49ff-9ccd-cd7e6014bdeb,cs,lab.booster.name.label,595623d222dfc562673f3713247578aadce155ed,Název
bf247422-340e-4d0c-adae-73d83db914d7,cs,shared.file.upload.path.label,219a4a9dcce21a3cc2d23f57558b5bf81714dd41,Cesta
bf5013aa-5e93-4f74-a8e2-b66060892204,cs,root.home.welcome-title,fd0da30653304d7dc8cb196d95cb16311e28bf59,Vítejte v administraci systému
bf52f63a-d57f-472a-a06d-a1b49eef99bc,cs,lab.base.vendorId.label,6368ddc95a35a347b0a0ae90912cf0580423f573,Výrobce
bf60c847-6e0c-4393-be2e-b28cdc21bd92,cs,lab.vape.plot.median.label,b61ce40a301b72c584a0dfd4dd2fc3bbc52b5afb,Medián
bfc2eafe-9dd7-4589-af38-809da9793634,cs,lab.liquid.index.preview.subtitle,022947cd306610fac4a42d32a438ae062c3df105,Zde jsou veškeré dostupné informace o vybraném liquidu.
bfce7af9-3aff-468d-b8b8-4450c963c441,cs,lab.vape.leaks.label.tooltip,5177507dee261fc507d50604dd4e3fbcdf21c418,"Touto hodnotou je míněno, jakou tendenci má liquid unikat; toto je obecně nežádoucí - čím vyšší číslo, tím více má tank tendenci protékat. Nula naopak znamená žádné protečení."
bfe63d30-a94f-4b53-844f-e62b4155596d,cs,lab.build.button.delete,3cf231e101d9a1f695f1f4dad725ea28ce436827,Ostranit build
bff8decf-0b9b-478b-9100-9c37fa46e7e5,cs,lab.cotton.table.vendor,7c53ef779044413cfba635bfc508a6f4aed95385,Výrobce
c001860d-2887-4b53-99d5-573203fb9912,cs,lab.coil.create.subtitle,55fbd8d4ee783651931d96bd518f991bf0b6d105,Spirálka slouží jako základní kámen buildů.
c04141cf-111d-4b31-9396-4a95911eb6a1,cs,shared.import.create.title,7415eb9f6e0ff1cf3b280b75904fe6176b310ee3,Spustit import
c0a5e07b-b14b-4cca-9b71-dec56586b92a,cs,lab.build.edit.label,0ef1b8164c956b3904c7291e9e19d40f9c0f67b6,Editace
c179fe56-6379-474e-b721-3651ccd2622c,cs,lab.wizard.build.first.subtitle,77c034b72343ac17d8e5833bb22660545b4dbbb2,Tento průvodce vám pomůže zaevidovat nový build.
c1b1ca8e-6b4f-4ee5-883e-613ef61b7ab4,cs,lab.atomizer.purchase.button,163425a76836ea8a08aed096807b1099d3c0f9aa,Pořídit atomizér
c1d227b6-6c37-4af9-b229-ca31914415d5,cs,shared.job.commit-all.success,94b1b636a36ec78ed5560a1c749276153799381d,Úlohy byly úspěšně potvrzeny.
c1f2c5ef-676b-4eef-a757-a8ac28be8198,cs,lab.user.profile.tooltip,ba17d9a1a3633947f96279c828649f2ad1eeda75,Váš profil
c20366b2-6646-4d13-86e8-def124b34a1d,cs,lab.wire.preview.name,4f6fd9bf3d37317d9eded4716127166829d9224e,Název
c23765ed-0a52-42b4-bef0-ab28f89ebc4c,cs,lab.vape.fruits.label,924ca8918a036ef7c65f5d1ca5a6d1681dda1cd8,Ovocné tóny
c299acb8-4c7a-4a92-8d91-0b78bbb92ad5,cs,lab.vape.comments.atomizer.tab,0827974105509564ef2bfc798db242b40c4a133e,Komentáře atomizéru
c2c32e83-8ab6-4de0-8959-86fec675ad63,cs,lab.mixture.content.label,511457209c5eb12037934e0ea8c405dacbad0f3a,Složení
c2e79016-8464-4919-9771-9762945407b4,cs,lab.vape.plot.cakes.column,92699de140e00b227d003c2b192c543ef354d46d,Buchty
c32ec4f1-2b91-4bb0-b8be-2763bf48894e,cs,lab.build.comments.tab,75048f9f099c06041f29fb1ff917dfabd45464c4,Komentáře
c33b2803-30a0-47c7-ad8d-6e06cab47b70,cs,lab.comment.list.title,9f76d8d68df2f077434a81c5654bf779f77b7d58,Komentáře
c367435b-55ff-4cfd-a224-e216101340fd,cs,lab.build.deactivate.label.tooltip,2086adbd4b2830c1896bb1c1d492e01360d37d93,"Tato volba automaticky deaktivuje build, kde byl použitý stejný atomizér; předpokládá se, že uživatel není šílenec, který by buildoval více stejných atomizérů zároveň."
c3e15f5c-218a-4a75-a5ec-7d3685ac6cc2,cs,lab.build.preview.draw,3152473aa284bd89625ceb7b1e2b52561e1afb65,Typ potahu
c51c43d4-6a74-4526-9934-da817ee793c6,cs,lab.cotton.table.name,3b4d8e379679c069b0955dc1022fb4adba40a577,Název
c566be81-017d-4269-9134-b83be5701de5,cs,lab.setup.preview.coil,b21cf04d4a2259f18add6e86bddc09a412bd4b4d,Spirálka
c5bc4f64-6759-410a-93d3-63525c157e3e,cs,lab.mixture.deactivated.success,a18c33a079f0c414bcbb3aade6b4203185012ba7,Mix byl úspěšně deaktivován.
c5d2b907-a976-4b13-b1c0-61a3fb0cab67,cs,lab.driptip.tooltip.create,4600e9dd547b0ac015d020c5f83e7d163b9e8675,Vytvořit náústek
c62046ba-b602-4699-9fc1-7989c546cc67,cs,lab.vape.button.delete.confirm,d571f7b9a6950d7a1da21ab02c0f8e187a2587c6,"Opravdu si přejete odstranit vybraný vape? Touto akcí ovlivníte statistiky pro buildy, atomizéry a další, které jsou postavené na datech o vapování."
c6327ebf-7923-4cec-9955-16fe352b8cbe,cs,lab.mixture.preview.code,00a6f4fd729556937c2adba72f675a540875f267,Kód
c652b372-562b-4ca7-8e81-9836989d383c,cs,lab.build.button.index,501824d00ada197b6e69a8b3b4e9c01088147af3,Detail buildu
c653bad1-cab0-492d-9920-0d247547346d,cs,lab.mixture.preview.volume,d0b24488f7f2c1ece25a85fa359a40472fe21375,Objem
c6a750be-fa20-458e-99c3-6df442d1a145,cs,language.cs,0443fc69b4a0a93e2b0ed4f0cc939c6779c2a203,Čeština
c6dff4a3-8b66-4c65-bfa9-57baeb13b3d4,cs,lab.vape.link.button,333904c8927ca3185133539cc79a0294753835c0,Detail vapu
c72bb5de-0310-4d23-815c-cfc48944e69a,cs,lab.vape.taste.label,a3a31608de7c1f4bec7a30f763ba6f479cb3c4ab,Chuťový projev
c74133e7-e5ab-4d4b-83ed-7315024c7b32,cs,lab.build.deactivate.label,bcc60cdc1857b89b020ab13cf9ff044063599940,Deaktivovat předchozí
c762d27d-e752-40d1-a6a3-f8ce28a6fd25,cs,lab.wizard.build.first.tab.label,cc6002c2e9b54b974f9ac101660d5247ab12fad6,Úvod
c76e19fa-8326-45d5-885f-2fbc383c4b69,cs,lab.build.list.label,bb6f4855c44ac9bc635029db42424fa286d23451,Seznam
c77da6ac-609e-40bc-bc60-e16a111795d2,cs,lab.build.comment.create,6cc292a447fcd76665b946a141a1399d236e8b2e,Přidat komentář
c7821437-9dc6-45be-b744-5eaa02d08dfb,cs,lab.mixture.index.preview.subtitle,e02f2ee8d3e2efd4060fb1eb0572ce2e4d35e79f,Zde můžete spravovat vybraný mix.
c7cd132b-d7db-4c90-bc87-c29afe605693,cs,lab.vape.preview.throathit,b2a6318a45b599c045e9f13935788c02d2fbfa99,Throat hit
c7e1cfc3-ac10-433e-b636-e0e3fe30017a,cs,error.Duplicate entry [z_mixture_code_unique] of [z_mixture].,075b7cf2898b7581b440f2f9b97f1c24a73ed314,Kód mixu je již použitý; vyberte prosím jiný.
c8202c04-651c-4191-99e9-d50997a78b50,cs,lab.build.button.plot,afa89827a24d0aec3c295e6129e6b7d7911bfde7,Hodnocení vapování
c8237d83-d526-41fd-b80d-7da12adac065,cs,lab.build.filter.title,61e24cec8896cc89ad4fa33d5683b0554b5e091e,Filtr buildů
c83d906a-f4ae-48b7-94b7-64192ed47caa,cs,lab.wire.table.name,73f9b0cc0216f2935a824922e8302d23299b4373,Jméno
c87d3935-4184-4f07-bfaf-981c8024905b,cs,root.import.index.page-menu,e48cadc188f7ecfdd6e3887303073b4a69ae8292,Obecné
c87ee773-4560-4c97-bcf2-d7478815ada3,cs,shared.job-log.table.message,47aef973c077d52b2364ab8c5a5f11310698554e,Zpráva
c8b4a3e1-0c9a-4ee1-ac2b-c13e821a58a2,cs,lab.vape.menu,1daee608ca62ca719d4fc7d91477e5d2084b609b,Vape
c8e25a7b-551b-46d5-86ab-1e392030ca35,cs,public.home.welcome.title,ad008da54da5884398497a3679cda9c0f3fe9f5f,Vítejte v aplikaci Puff Smith
c93652c0-37cd-484e-97b3-465b189a451d,cs,lab.vendor.button.create,74584780443d74e7e189b0d547a6cd41d2b2be60,Nový výrobce
c941b13e-cada-45a6-a605-f102782b7991,cs,lab.liquid.edit.label,e9d9e286600301fe99a464391fe636f58b3fdfbb,Editace
c97697c4-fcca-4c1d-a4f0-9f3ee4b401bd,cs,lab.atomizer.comments.atomizer.tab,f68bd69836b1312bcf2353db49277796d1b644f0,Komentáře atomizéru
c98cdcad-f9bb-4b74-8f9c-c3337c30506d,cs,lab.atomizer.preview.dual,c0e12aad5dda1b9c5b6bb387f1fe07004ac864bc,Dual coil
c9a11369-031b-4837-9cd6-303f9f2488f7,cs,lab.coil.button.index,b611ed31a60e48abe714f599c23aeaef8fdb9bc4,Detail spirálky
c9c2b142-b167-4a1d-b1a5-4a12d56b4e94,cs,form-item.file.label,cdcbb7e24e094ae9d5717eb78454075824d44595,Soubor
ca1cb46c-2198-4111-8dea-a0af69050b10,cs,lab.cotton.create.success,8befa4f56f6fbb721629e0bb89712b255e718ef2,Vata byla uložena.
ca705dea-5eff-4bc5-9951-2c698d84ee71,cs,lab.vendor.name.label,acbb9d19db8ee6ea87cbf8e1a498506c3ede14e4,Jméno výrobce
ca7dd8a7-48ad-4df5-9b50-09fdf803e714,cs,shared.job.preview.created,cbd6a04a47bcc540962c7fe157d8ec295e4d2066,Vytvořeno
caa34b37-9b7a-4bd0-943e-ffb4fef21d40,cs,root.file.upload.menu,deb8adf82dcebd323dad830b2fef55e4f6280ba4,Nahrát soubor
cb0d6df2-4f3a-4c62-9e37-f759e3cdadb4,cs,lab.build.latest.title,f4bd1990eb2ef275d4514325cd631cdec71e25d0,Nejnovější buildy
cb41f021-4cbc-4ef6-b1a0-c8461cd20079,cs,lab.vape.preview,cc0a8ecd2169159ac75761cc1dd011c96c68612c,Náhled
cb596744-eb28-4eba-af1e-580915ca41a9,cs,lab.vape.fresh.label,72a940259586f2f72442c8607982d632947d16d6,Větrnost
cb59bb03-a919-47c7-8127-de3465febdd1,cs,lab.vape.throathit.1,8fb3753bd4a6aa12751af03a3d01c51d7b2a89be,Nepatrný
cb6aa923-4ce8-4815-82a0-befddc4653c9,cs,lab.mod.power.label,4a3fc57c44a2736a4c994f0674032e392588b3d6,Výkon (watty)
cb90c967-cdea-4866-a586-188104b0d1b1,cs,lab.vendor.common.tab,86652545fe35fac6bf4d848196675ebf44c78ac7,Výrobce
cb98d0f2-6813-46cd-ae53-609c38bdc8c3,cs,lab.vape.preview.liquid,7147dd870bab0c592fc967d1b67c44d3fc4b2057,Liquid
cba7b2ac-c867-40f7-9969-d701b133ca6e,cs,lab.coil.ohm.label.tooltip,e59abd05210c5fb8394433a8b2f41ed79c8b1f87,Odporem spirálky je v tomto případě míněn odpor v základně atomizéru.
cbb0c81c-9782-42c9-88e1-2ef0562fc876,cs,lab.vape.unrated.rated,65104b9f70c5ab5d5129df61b1c80169184b1bfe,S hodnocením
cc043561-c5ce-4074-a5d2-d7fa8b07caa3,cs,lab.vendor.table.name,a0e8f8fda01dddebcc11bc518a0e3d7115ddf3de,Jméno
cc127b74-b25e-4558-a946-e21c47240b09,cs,lab.vape.table.mixture,bf104aaacf4adfd03ad18c7c5e7f56f945520973,Mix
cc4c3ba7-4943-4daf-9fd5-5f347b4fad0d,cs,lab.vape.table.taste,73b51f52e591641f13f22118b1a0221a627c4e1e,Chuť
cd0279fb-3d9d-4192-8dbe-d56ac161a28f,cs,lab.atomizer.index.title,60c1e853330b8b42f9431720ebb87f4ba77ab3d5,Detail atomizéru
cd02ed56-d53a-4735-8f24-f1171da5af0e,cs,lab.quick-puff.vapes.title,7c0cd2305bdca11af71c87dedcbabc3fa1717efd,Vape
cd05d4f0-da69-40e6-9e08-52dfd31e0919,cs,lab.home.title,2b5820c76d411e6afd00f88c580ed34045837b47,Laboratoř
cd1b09a7-6bdd-44fc-bfee-f03dcb6bae55,cs,lab.home.menu,d0ce3cf49a049486054b598fd5da8e0b66c5bd66,Domů
cd3fe7cb-83bb-49db-8b6b-8d02835f15f2,cs,lab.comment.button.delete.confirm.ok,c71af07c1aba842949891be6dfe317b962694f6c,Odstranit
cd9c7af0-b8d7-45b5-a74c-9a55831212b0,cs,lab.vape.button.delete.confirm.title,70c9543a497ffb2679014a7468021a6087e8a807,Odstranit vape
cda86197-095a-4757-9752-acc770b906b2,cs,lab.build.glow.5,8672b3446fa111f65e2fe483fc6f8cae73f3dbb2,Velmi rychlé
cddf5cca-2d57-40b9-a11e-b44191c2b2e9,cs,lab.mixture.table.rating,98580ee9d19568de20f31570ba8b97cf3af68a06,Hodnocení
ce28d57d-d155-45ed-a99c-ac7c10bb9198,cs,lab.vape.edit.label,e5a44d5ddf4a0451f9ab8550bfe47e3d1fdaac1a,Editace
ce2d6c6c-e7e2-4d4c-bfc9-d40d91fb145e,cs,lab.coil.preview.wraps,d6127f23a491cd43e69f0deb597be7a26f19f93f,Počet otoček
ce331909-526c-4a40-bd8b-eaad36d62883,cs,lab.base.create.subtitle,5e0723ad17fae9ae2b24635bcb17430369b770fa,Báze je užitečná v mixech.
ce4f7d5e-e4e7-4e19-b77b-5faccd2e47b0,cs,tag.omtl,b118d46e22a04b6558521d35a7bc31bb175b620e,Volné MTL
cea91e4f-f425-4c23-9823-d0ce90a6033f,cs,lab.build.preview.atomizer,fc7e456fb77d8df97d997cd77078c602a6f3f55f,Atomizér
cef4d07a-ac05-4fd2-b77a-c6265150ea08,cs,lab.build.other.no-builds.subtitle,38537f99008e517150fed23145094f1bbe25649f,"Až vytvoříte nějaký build s vybraným atomizérem, zde se zobrazí náhledy těchto buildů s galerií obrázků pro rychlý přehled, jak tyto buildy vypadaly."
cefb3176-0292-47c4-a09e-2e6417a06639,cs,lab.cell.size.label,e244c6458df9317a739e5f6464033a2406868672,Velikost článku
cf2418bc-83a4-415e-9ad1-0a851aa0ceec,cs,lab.comment.edit.button,000638947d04d713c3d490c32b6cbf4abd103b36,Upravit
cfa593ac-43d8-4a9a-9a0f-251195f43c9c,cs,common.rate.5,02252c93fd56da7220ee4b401d2e1aef07a7beff,Excelentní
cfe63a63-4df5-43aa-9d8f-c5187cf4444f,cs,root.download-sdk.menu,3e1deacdb4b615b03559b25825baadd3396762ab,SDK
cff807d9-fc41-49b8-a708-e1615b599113,cs,shared.job.column.stats.label,e9076185cf3ac02777beaf205bf527553564a86d, 
cffb46cd-fc08-4b1e-8b60-e2be39be51e8,cs,lab.cell.button.edit,3696f84ddbae942e05c5c3530ad4d1fd5061e0ab,Upravit článek
d017ca76-ff85-471e-8bdf-8f6160d0ee14,cs,lab.liquid.list.label,bd2ef1a7e7cff17830b4f0d3813c8bbad06dd4c9,Seznam
d03c98a5-5cc9-4f17-be18-62554e69caf6,cs,lab.coil.context.menu,1b8b558736015551b0dabb6870875d2d0aa36cc9,Spirálka [{{data.wire.name}}]
d05b87e9-2dcf-4b0f-837a-d5dbb3692f94,cs,lab.vape.button.clone,a62322976f17211f0372ae7ef091694a109d9a35,Klonovat
d0808893-3623-4f7f-be76-bbe099674b24,cs,lab.wire.table.ga,63d508be69a3bda805d3cda10ba32a4319ffd0c3,GA
d08ccc06-ebee-42a1-86cc-cc61296cd80a,cs,lab.build.upload.tab,269b3129779b9bf9f0e59b523ab2a4ec12e6a3ae,Nahrát obrázek
d09a90ef-b7b9-49f7-a641-070c4bd5242f,cs,lab.liquid.comments.liquid.tab,44fdc3da8f70925d342ebc6abb2a74e9cac2f725,Komentáře liquidu
d09cb500-42e7-408f-a031-1c509fbe347b,cs,root.upgrade.index.subtitle,87b883be903b4ccb96b245169a1f634e32e798f9,"Aplikace by se měla držet aktualizovaná sama, nicméně aktuální stav je možné vidět zde."
d0aeadf4-fe17-4e5b-899a-63224edba17d,cs,lab.coil.create.submit,916b107c385e60613ee04469cb9853f825076909,Vytvořit spirálku
d0b953d0-0157-4c6f-a107-048e11664869,cs,root.upgrade.run.menu,7992bf175e2775ca5cea916dadbd8d860070e9a2,Aktualizovat
d1163426-0e15-4556-9947-e9219c7d13db,cs,root.job.index.page-menu,90172f66aa2e6583dce8969f22183398f94db773,Obecné
d183cb8c-70f7-46f7-acc9-9b8c070764a2,cs,lab.setup.index.preview.title,a9d4ae1b169f27d1ebdc58d70a55fbda13056ddd,Detail setupu
d191e513-60d0-46d8-a175-6dd1bcac8040,cs,lab.liquid.deleted.success,b3d2049f45873bd7d07cd266ccf8d754947faafc,Liquid [{{data.name}}] (a možná i hromada jiných dat) byl úspěšně odstraněn.
d1b78a7f-8358-4287-9cd8-8642eb89239b,cs,lab.vape.update.submit,184703999fcf70cefafd6e46e64da6b9d4f8f711,Aktualizovat
d259883d-6de5-42f0-a3e9-0b89e83790bc,cs,lab.setup.preview.description,a81d04800ba924a0777d78d632f31dcc62e6a2cf,Popis
d285ae45-c51a-4993-a4a4-a67bc0c2deba,cs,lab.cell.table.name,2c81feb1e927beaa6bc9bb3cc06ba118809101db,Jméno
d35c3482-62dc-43b9-94f8-1fc7b72139ad,cs,lab.vape.clouds.label.tooltip,91e20b3a0326188dd14fc598e8b8820c311598ce,"Prosté hodnocení generovaných oblak; nízké hodnocení je komorní MTL mezi lidi, maximální hodnocení je prasostroj někde venku. Nebo mezi vapery."
d387ae03-342b-4a09-95d3-f6c93655ec11,cs,lab.base.vg.label,33f668663d1ddb45554fefdde593aba5d15a0d41,VG
d3cb0dbf-a658-424e-8dec-7a0507b58eb1,cs,lab.booster.pg.label,4a57132deb896412b8b727fe3fc71e652bcd3e45,PG
d3decc01-123d-448a-9306-043dd2452d61,cs,lab.setup.create.submit,f7ac6bbc3249b6ec6ab1cc496c30f86782d6539f,Vytvořit setup
d4418179-8e09-4572-8aab-ce7ce8b80663,cs,lab.liquid.filter.title,daca7db7312d3dc1ae8517bd79d6549e716abdd1,Filtrovat liquidy
d44aa26f-50a0-4ecf-af10-33bae04ba6f0,cs,form-item.login.label,90c35aa2bee48e4f4f807d1d9f9a025f1023de11,E-mail
d4596c91-381d-4dd5-b60f-a243b19c4b21,cs,shared.file.gc.started,c0b9d2cbd65c8bcc63bbb7d90ac4ee5df6b2e5d0,Čištění souborů bylo spuštěno.
d467f54f-946f-4a48-885b-9f388daed1f0,cs,lab.vape.preview.preview.subtitle,1488eae978f745911534d040ec10a27df2556172,Zde najdete veškeré údaje o vybraném vapu.
d4e3b6ff-1651-4b4a-8530-c93b4d3ded49,cs,root.import.template.upload.submit.label,6926654afb21e533279ed6c42f97c5b1de46f7b9,Nastavit
d4fe11e7-4242-4aaf-97c3-72b3dda4e9f2,cs,lab.vape.cakes.label,f44ce064b7909925db13eb40d43bab8fe3b35bbd,Buchty
d506578f-135b-44e0-89fd-1acb04ed46ce,cs,lab.vape.button.edit,6028a15cdc13984be9d2fe0b3dcf7eeb9ec4320f,Editovat
d5387a7e-59d9-4db0-b142-fb8131b58431,cs,job-service.Edde\Phinx\UpgradeJobService,9ee6637450f2f3a703e362fb95c9ebf65b4c1377,Aktualizace aplikace
d61e9cb8-aeed-4415-8083-c3d25bd4c990,cs,lab.vape.clone.label,444c647ef6cff0b0404290d84afa10fd423d124a,Klon
d62d9404-4a23-4ff3-a298-629ef7233b97,cs,lab.build.dualMode.label,a44b3d0ce3d0dcd122e0f5dca4fa2e022ede1528,Typ zapojení
d641370c-30ee-4107-85fe-61aab4415218,cs,public.sign-up.subtitle,1705596ec930ba46d17aeb15a6b2cb0b7b78404a,"Po registraci získáte okamžitý přístup do aplikace a můžete začít zkoumat zajímavé možnosti, kterými disponuje."
d66a673e-e2d7-4a93-bb84-7deb46828b83,cs,lab.cell.create.submit,574e2a3b8286eb245d9ca69c3133b0a7f6312527,Uložit
d67ed122-1707-49a5-94d5-8f942c94bd01,cs,lab.build.comments.vape.tab,dbadada2ea44c0bdc7b8cbb6502688a232f3268c,Komentáře vapování
d683a0a7-3f09-42fe-9f9b-b9648c844aea,cs,lab.vape.plot.tobacco.column,bb88e17f0e5c24c1b9fd383e9505b98cb93c81ac,Tabák
d69e6bd8-9a67-4ee0-aee0-e5c6e5558e99,cs,lab.coil.edit.title,e92b3e2cea57e6b7901a9c0a6568ade23a17da85,Editace spirálky
d6c789ca-11a5-40b2-9215-cb11e1822447,cs,lab.vendor.tooltip.create,7b766ed54a8db551e5436861d4916965209dd9b1,Založit výrobce
d6e01641-5af2-4f0a-9448-aaae48eff09a,cs,lab.wire.table.description,085603503025ddaa0b38dc2c32eff5fb017e1ce8,Popis
d6fbebf6-450c-4330-9f27-e1262828e96c,cs,lab.booster.volume.label,0930aed4d1a5cfe09191c2415359de998634a2c8,Objem
d713edb0-a15e-4eb6-b224-1896163d2d8c,cs,lab.atomizer.coilMin.label.tooltip,aea9e5300ff6199fc3f35939866badc783ef8d5f,"Tento údaj říká nejmenší rozumnou spirálku, kterou lze do atomizéru osadit; primárně se jedná o doporučení, se kterým pak dále aplikace bude počítat, proto prosím udejte fyzikálně reálný údaj."
d721a088-fdd4-4066-9086-8452b3a54210,cs,lab.build.coilCount.2,8676863e9df54c48992ad138a5fbd38b6eed6e31,Dvě
d721c429-3eaf-41bf-af8e-f2babb429cd7,cs,lab.mod.power.label.tooltip,20a7a7c01659daedd34dc36498ff488fc2a5fd53,"Maximální výkon modu; udejte hodnotu od výrobce, v případě semi-mechanických a mechanických modů ponechte prázdné, hodnota se dopočítá na základě pracovního napětí."
d7249ecc-c332-41da-8004-074a1d222e05,cs,lab.build.preview.dual,414c2517979cc074b84234566508c1a18be6f23c,Dual coil
d753c3fc-e302-47f5-bdf4-6053010ecf38,cs,lab.vape.coilSize.label,681c8a00efc153a8e486311f5c4efc6f52908994,Velikost spirálky
d76c720b-5ed2-4fa6-8b87-ccab1c03a763,cs,lab.mixture.comments.drawer.button,3f2bad931daac25af5b60d0036506d7af9563c29,Komentáře
d7768d27-6c61-4b23-9ac3-dcbaa6d5058f,cs,lab.driptip.create.title,cf5a6c0cd96f9b8fc838747a3c7e359cb2d9a3cc,Nový náústek
d77fc214-7f1c-43ca-9754-082b0da81cf4,cs,lab.build.glow.3,94f0ec83a2835b7127d36725631288b015c8032f,Běžné
d7836283-ff57-4d1f-9a60-08e7487f84b5,cs,common.nothing-found,5d34d91b96f74740b828139e99077d104d5aee55,Žádná data
d79762ea-d04a-4591-86f0-46de9fe2f318,cs,lab.coil.preview.preview.title,a5997d7c5f70006f9f5ea8f799369a29f277b104,Detail spirálky
d7e32a8b-9090-4600-b7a7-7433b01c57ee,cs,lab.mixture.common.tab,fe169f69fc3603b24fbdf9010a01b13f1b41eb9f,Mix
d7fe29af-49b8-41b0-bfb4-c7d43412b0f0,cs,job-service.Edde\Excel\ExcelImportService,036949f036e0517f3794682159cc0ec94c5df71d,Import Excelu
d844a7e9-075e-4929-b964-0294104873f6,cs,lab.setup.update.submit,67dd6b2a3a1ed34a96c422fd46a11c99b94e8c1f,Aktualizovat
d85f7713-115e-47ad-976b-3c95ec596246,cs,lab.build.coilOffset.1,e430746d424d64da4ad1e3bd8d6585a906eef1e6,Výše
d8696866-dc23-422e-8c64-6fc8eb5050d2,cs,public.404.title,28f0d7c0ef97c808fe1ddff456393c3403ee52d1,I těm nejlepším se to stane…
d9c3fcc1-103f-4745-a3a0-db0d38f97a40,cs,lab.build.advanced.title,0055623d846316c4f8d391a8eec9e5cce4857653,Pokročilé
d9ec6521-3d72-49d9-9c90-3a7483223f07,cs,lab.wire.button.delete.confirm,f58218cde2db04e6921bb3b527fd6dbf4b4a73e0,"Opravdu si přejete odstranit vybraný drát? Můžete tím smazst velké množství dat, hlavně pak záznamy o vapování. Není cesty zpět, dbejte prosím zvýšené opatrnosti."
d9f0790d-bb5b-4680-a5cd-db1057aec22e,cs,lab.coil.code.label.tooltip,30e02dece55bcf6d8eb498088c469a52d0c7053c,"Kód bude užitečný v importech, exportech a vůbec v identifikaci spirálky člověkěm. Musí být unikátní."
da188968-23dd-4d54-9f66-9057af596f1b,cs,lab.mixture.name.label,b4f4d77a465ab140c476483af103729dee25d255,Název mixu
da34373f-3290-4566-9c40-c43f8bb70b4c,cs,shared.job.preview.common,b796bd0d751daaa70ca09f99dd36f5479fbfd072,Obecné
da62422a-1a6f-473f-bc67-4d0b0c9138ea,cs,root.upgrade.run.button,3fde1544323be1559fe4bb1f768e0358954693a3,Spustit
